id,tweets,likes,time,retweets
1459175985333559302,"It's #F1Sprint weekend in São Paulo 🇧🇷 Here are the key times, tunes and stats 🔢 #BrazilGP",1382,2021-11-12 15:07:19+00:00,76
1459172302202015760,"@ecemscrp Plenty coming up, starting with FP1 🔜",32,2021-11-12 14:52:41+00:00,0
1459171934135062532,@safetycars @Max33Verstappen The special helmets this season have all been 🔥 https://t.co/VwDup1wGtk,32,2021-11-12 14:51:13+00:00,2
1459171775611342853,@felipeneos @edu_castillo @Max33Verstappen The designs this season 😍,3,2021-11-12 14:50:36+00:00,1
1459167571299741698,Bringing carnival to the cockpit 💙💚💛 A 360° look at Max's #BrazilGP helmet 🇧🇷 https://t.co/ecQtdsp7zK,5050,2021-11-12 14:33:53+00:00,285
1459160331683606529,@matchan_INCOMP @Max33Verstappen 😍 https://t.co/9Kir41x9DR,12,2021-11-12 14:05:07+00:00,0
1459160230789529610,@Amberr_00 @Max33Verstappen 💙💚 https://t.co/72Z10R4Peq,5,2021-11-12 14:04:43+00:00,0
1459159046557208591,Spicing it up in São Paulo with a 🆕 lid for @Max33Verstappen 😍 #BrazilGP 🇧🇷 https://t.co/N0CbRbAa1J,3775,2021-11-12 14:00:01+00:00,255
1459133876882739201,"Showrun traditions 😎💨

🎥 @redbullsaudi https://t.co/xhmjLXSgxU",2806,2021-11-12 12:20:00+00:00,243
1459128188827750409,RB8 😍 Now equipped with parking sensors 😄 https://t.co/IkRCQ7A6U0,8971,2021-11-12 11:57:24+00:00,262
1459113900348162070,@KaiRose86291655 @SaudiArabianGP Positive 😅,3,2021-11-12 11:00:37+00:00,0
1459113865418006531,@justjensnr5 @SaudiArabianGP Patrick Friesacher is at the wheel 💪,3,2021-11-12 11:00:29+00:00,0
1459113715975008258,@natIou @SaudiArabianGP Yes that’s it 😅 https://t.co/zQ9V0VuO93,26,2021-11-12 10:59:53+00:00,0
1459113609213136902,"@chitta1988 @SaudiArabianGP Hey, RB7 is on a rest after it’s run around Mexico City 😅",8,2021-11-12 10:59:28+00:00,0
1459113455026384896,Patrick's back at the wheel for our latest adventure 👋 https://t.co/kAeCfrymQT,2889,2021-11-12 10:58:51+00:00,101
1459105673191563267,Historic car 🤝 Historic streets of Al-Balad https://t.co/VxypjnJ2fC,5544,2021-11-12 10:27:56+00:00,216
1459097190652157953,The RB8 has landed in historical Jeddah ahead of the upcoming #SaudiArabianGP 😎 https://t.co/Sq9EKiUUWB,3918,2021-11-12 09:54:13+00:00,294
1459088578072485895,And for our next trip... 👀 https://t.co/ADGMLwxuJV,7918,2021-11-12 09:20:00+00:00,269
1458892787848409108,Fresh out the garage 🎶 Check out this week's Bull Beats - Brazil 🔥 #BrazilGP 🇧🇷,1771,2021-11-11 20:22:00+00:00,76
1458864472383229958,Wholesome content 😍 A #MexicoGP meal to savour with @SChecoPerez 🍽🇲🇽,4635,2021-11-11 18:29:29+00:00,225
1458844611955376128,@HondaRacingF1 Beautiful 😅 https://t.co/OP3Z9rZW1Q,724,2021-11-11 17:10:34+00:00,20
1458841956985937923,Back in Brazil 🇧🇷 Can you beat @SChecoPerez's time around Interlagos on @Formula1Game? 🎮 @Citrix ⏱ #UnlockPotential https://t.co/y1ywyEdmU4,4189,2021-11-11 17:00:01+00:00,313
1458831437772296196,"⏱ 1.82 seconds (𝐖𝐨𝐫𝐥𝐝 𝐑𝐞𝐜𝐨𝐫𝐝) 🥇 #BrazilGP 🇧🇷

https://t.co/3UGTfur4da",19012,2021-11-11 16:18:13+00:00,2154
1458813767597182981,"A lap one shunt, a damaged car and a last-race title decider 😬 The story of our third #F1 title in 2012 is a real nailbiter 🇧🇷

Watch in full by heading to The Paddock 👋👇",1196,2021-11-11 15:08:00+00:00,58
1458800177901363207,"These two go wayyyy back ⏪👀 #BrazilGP 🇧🇷

https://t.co/LAIYJuXz0K",4763,2021-11-11 14:14:00+00:00,263
1458785483627053058,@WhatsTheMata_8 @alex_albon @sou_draws https://t.co/YRTWP0H8v0,103,2021-11-11 13:15:36+00:00,2
1458783993739030540,@SzandorThe13th @alex_albon @sou_draws 😬,109,2021-11-11 13:09:41+00:00,1
1458782226783555587,Diving into Interlagos 🇧🇷 @alex_albon gives us his #BrazilGP pointers 👉 https://t.co/3aEJ9VZHyw https://t.co/uBZqz4usuy,4680,2021-11-11 13:02:40+00:00,302
1458767462590148610,"🗣 ""In 2019 we won the race but it was a close battle all the way through and I expect something very similar again this year."" @Max33Verstappen ahead of the #BrazilGP 🇧🇷 https://t.co/Q39aaw6nYO",4772,2021-11-11 12:04:00+00:00,190
1458749786136489988,A teammate and a fan 😄 Max wasn't going to miss Checo's Mexico City showrun 🇲🇽,5722,2021-11-11 10:53:45+00:00,341
1458743299162923008,@Denny07Peter 🎶 https://t.co/GEW3UQiKGG,6,2021-11-11 10:27:59+00:00,0
1458743004395626502,@natIou One of our favourites 🔥,11,2021-11-11 10:26:49+00:00,0
1458730971692425217,👋 if you've watched our #MexicoGP Behind The Charge 🎬 https://t.co/46R9u7MyU7,3541,2021-11-11 09:39:00+00:00,118
1458718225630478337,Own a piece of history 🏆 Checo's #MexicoGP lid is now available as a digital collectible 🇲🇽 Powered by @Tezos,1311,2021-11-11 08:48:21+00:00,98
1458594448829468676,Can you beat the Bulls? 🎮 Get back on track with @Honda's EvoTrack mobile game 😍 👉 https://t.co/P4AsJ2TwGu https://t.co/gDzWwMCVGI,1650,2021-11-11 00:36:30+00:00,89
1458552546151198721,Box Box Box! 🏁 Don't miss what we got up to with @Mobil1 @Mobil1TheGrid 👉 https://t.co/Ade3ejA9AK https://t.co/P3ubZSoNMZ,6096,2021-11-10 21:50:00+00:00,391
1458513342776160267,"¡Viva México! 🇲🇽 Behind The Charge is back and we're following a very special home-race in Mexico 🙌 

Watch the full episode 👉 https://t.co/vlvcP6T7HI https://t.co/kBEtJrIS5l",4081,2021-11-10 19:14:13+00:00,368
1458470752232087565,Every time we watch we're just... 🤯 Congrats on your @MXGP World Title @JHerlings84 🇳🇱🏆 #RedBullFamily https://t.co/mI6FkBrLdz,3175,2021-11-10 16:24:59+00:00,197
1458439048414908418,São Paulo showers produce stunning drives 🌧 #BrazilGP 🇧🇷 https://t.co/3JyPgkyzhG,10312,2021-11-10 14:19:00+00:00,443
1458403564427042825,"We have a 🆕 leader 🔥 The first Mexican driver to lead a lap of the #MexicoGP 🇲🇽

https://t.co/tnZJdfPVFV",6868,2021-11-10 11:58:00+00:00,427
1458379288210812932,@demirsenpai @vladimirrys @Max33Verstappen @SChecoPerez https://t.co/6t2c8QMAUS,19,2021-11-10 10:21:32+00:00,1
1458379120451141632,@Liam040400 @vladimirrys @Max33Verstappen @SChecoPerez 🥰 https://t.co/EzshMej0BL,66,2021-11-10 10:20:52+00:00,6
1458377636439265280,Get these in the photo album 🎞 Go Through The Lens at the #MexicoGP 🇲🇽👉 https://t.co/FEdwALbPHd https://t.co/NEdrl3Hmgm,5245,2021-11-10 10:14:58+00:00,269
1458138064958550032,Last time out in Interlagos... 🏆 #BrazilGP 🇧🇷 https://t.co/RFQutCvz4p,16211,2021-11-09 18:23:00+00:00,524
1458111137648631817,Massaging that Medium rubber 💛 @SChecoPerez 🙌 https://t.co/y2aK5FH4AT,11889,2021-11-09 16:36:00+00:00,397
1458075402207780866,You can't scroll by without liking this 💚🤍❤️ https://t.co/FgoAxtm2i5,44818,2021-11-09 14:14:00+00:00,1367
1458042183504863235,Concentrating to the MAX 🔥 @Heineken https://t.co/SHehdrjR6U,2374,2021-11-09 12:02:00+00:00,126
1458029348523593728,A weekend full of highs 🙌 Here are our standout #MexicoGP moments 🇲🇽⬇️,3224,2021-11-09 11:11:00+00:00,179
1458007454277685252,"*Championship leader enters the group chat* 🎩

https://t.co/7L0pZyOzPN",15068,2021-11-09 09:44:00+00:00,892
1457793041679327238,THIS is how you 𝔽𝟙𝕖𝕤𝕥𝕒 🥳 #MexicoGP 🇲🇽 https://t.co/Hy8cWCjifu,11373,2021-11-08 19:32:00+00:00,621
1457757557943152643,"We got by with a little help from our friends 😘😉

https://t.co/r1RJgpe4Xd",23340,2021-11-08 17:11:00+00:00,1799
1457729885288415236,Writing 🆕 records ✍️ @Max33Verstappen overtakes Ayrton Senna for most wins in a single season with @HondaRacingF1 🏆 #PoweredByHonda https://t.co/7BvKFzgg8F,22333,2021-11-08 15:21:02+00:00,1197
1457710968247668744,Serving up two fast stops at the #MexicoGP 👏 @Walmart ⏱ #PitstopPlayback https://t.co/VEzvpqrRjJ,2230,2021-11-08 14:05:52+00:00,96
