id,tweets,likes,time,retweets
1460950896272150530,"💬 ""We are well-positioned to be a laboratory for innovative technology which can transfer from the race track to production vehicles.""

Toto speaks on how technology transfer helps the drive to a zero-emissions future ahead of Daimler’s Sustainability Dialogue 2021. 👇",2059,2021-11-17 12:40:11+00:00,123
1460915481196601344,https://t.co/cN0xqF4Qbs,2384,2021-11-17 10:19:27+00:00,68
1460913627259625474,Getting unpacked in Losail. 💪 https://t.co/5UuSCKjFl7,6766,2021-11-17 10:12:05+00:00,215
1460897394778947586,"👋 from Qatar, Team. Getting our first look around the Losail paddock. https://t.co/pBd6FakK3G",7790,2021-11-17 09:07:35+00:00,319
1460678713847209988,"💬 ""In F1 we may have tackled a problem like this with around 500 people, but in the @americascup you have to make do with around 100 brave folk who spend three years completely dedicated to this task."" - James Allison

@ineosbritannia",1129,2021-11-16 18:38:38+00:00,62
1460670839830061056,"Join us LIVE to watch the 37th America's Cup Protocol Announcement Show! 📺 @ineosbritannia

👇 WATCH NOW 👇",662,2021-11-16 18:07:20+00:00,30
1460669357000900612,"RT @ineosbritannia: Exclusive! Watch the 37th @americascup 's Cup Protocol Announcement Show.
⏰ 1800 UK
➡️https://t.co/MGxBCodGG3 https://t…",0,2021-11-16 18:01:27+00:00,21
1460633787876978697,https://t.co/IdArUenBce,50234,2021-11-16 15:40:06+00:00,4676
1460609282534252548,"⚽️ 🤝 🏁

Greatness recognises greatness 👊 https://t.co/5IuxYL8dOM",45380,2021-11-16 14:02:44+00:00,2853
1460575198097416200,"This is exciting! 🙌

Join our very own James Allison and @AinslieBen as we continue our journey towards the 37th @americascup! 🤜🤛 @ineosbritannia https://t.co/OMWOA0fg8z",779,2021-11-16 11:47:18+00:00,30
